Hour,Minute,2024-02-26,2024-02-27,2024-02-28,2024-02-29,Time
15,01,29.3199996948242,30.3549995422363,31.3899993896484,25.6585998535156,15.0166666666667
15,02,29.4400005340576,30.3211994171143,31.3799991607666,25.6499996185303,15.0333333333333
15,03,29.4500007629395,30.2639999389648,31.3001003265381,25.7000007629395,15.05
15,04,29.559700012207,30.2600002288818,31.2199993133545,25.7800006866455,15.0666666666667
15,05,29.5599994659424,30.2549991607666,31.0450000762939,25.8229999542236,15.0833333333333
15,06,29.6100006103516,30.2000007629395,30.9500007629395,25.8449993133545,15.1
15,07,29.6800003051758,30.2621994018555,30.8649997711182,25.8400993347168,15.1166666666667
15,08,29.7017002105713,30.2140007019043,30.7199993133545,25.8894996643066,15.1333333333333
15,09,29.7649993896484,30.3199005126953,30.858699798584,25.9950008392334,15.15
15,10,29.7299995422363,30.3950004577637,30.8994998931885,25.9783000946045,15.1666666666667
15,11,29.6100006103516,30.3645000457764,30.7900009155273,26.0799999237061,15.1833333333333
15,12,29.5699996948242,30.3999004364014,30.93630027771,26.1700000762939,15.2
15,13,29.5734004974365,30.3600006103516,30.8500995635986,26.2096996307373,15.2166666666667
15,14,29.4200000762939,30.3899993896484,30.8799991607666,26.0699005126953,15.2333333333333
15,15,29.3693008422852,30.3199996948242,30.75,26.1499996185303,15.25
15,16,29.261999130249,30.3299999237061,30.6499996185303,26.1550006866455,15.2666666666667
15,17,29.128999710083,30.3600006103516,30.6352005004883,26.2600002288818,15.2833333333333
15,18,29.1049995422363,30.3600006103516,30.7299003601074,26.2900009155273,15.3
15,19,29.0501003265381,30.3400001525879,30.6700000762939,26.2800006866455,15.3166666666667
15,20,28.9400997161865,30.2942008972168,30.5599994659424,26.3365001678467,15.3333333333333
15,21,28.877799987793,30.4349994659424,30.5149993896484,26.1783008575439,15.35
15,22,29.0200004577637,30.4699993133545,30.6301002502441,26.2250003814697,15.3666666666667
15,23,28.9799995422363,30.5799999237061,30.5200996398926,26.1900005340576,15.3833333333333
15,24,28.830099105835,30.503999710083,30.4179992675781,26.140100479126,15.4
15,25,28.8369998931885,30.5049991607666,30.6000003814697,26.2049999237061,15.4166666666667
15,26,28.7399997711182,30.4899005889893,30.5799999237061,26.0900993347168,15.4333333333333
15,27,28.7099990844727,30.4850006103516,30.4850006103516,26.1499996185303,15.45
15,28,28.7600002288818,30.5799999237061,30.3999996185303,26.0900993347168,15.4666666666667
15,29,28.8999996185303,30.5550003051758,30.4375,26,15.4833333333333
15,30,28.9839992523193,30.6000003814697,30.6301002502441,26,15.5
15,31,28.8099994659424,30.5799999237061,30.6800003051758,26.0599994659424,15.5166666666667
15,32,28.7900009155273,30.6359996795654,30.75,25.9699993133545,15.5333333333333
15,33,28.7099990844727,30.5900001525879,30.7199993133545,26.0550003051758,15.55
15,34,28.7900009155273,30.6595001220703,30.890100479126,26.169900894165,15.5666666666667
15,35,28.7399005889893,30.5799999237061,30.7299995422363,26.1602993011475,15.5833333333333
15,36,28.9300003051758,30.6299991607666,30.7399997711182,26.1949996948242,15.6
15,37,28.9701995849609,30.6399993896484,30.7598991394043,26.2399997711182,15.6166666666667
15,38,29.0750007629395,30.580099105835,30.8169994354248,26.1599998474121,15.6333333333333
15,39,29.0300006866455,30.6306991577148,30.8299999237061,26.1399993896484,15.65
15,40,29.0139999389648,30.5550003051758,30.7749996185303,26.1201000213623,15.6666666666667
15,41,29.0223007202148,30.511100769043,30.75,26.1100997924805,15.6833333333333
15,42,29.1200008392334,30.4811992645264,30.6299991607666,25.9950008392334,15.7
15,43,29.1299991607666,30.5799999237061,30.67799949646,25.9549999237061,15.7166666666667
15,44,29.2099990844727,30.4993991851807,30.6149997711182,25.8600997924805,15.7333333333333
15,45,29.2700004577637,30.431999206543,30.7099990844727,25.8652000427246,15.75
15,46,29.1655006408691,30.4099998474121,30.7700004577637,25.75,15.7666666666667
15,47,29.2040004730225,30.4650001525879,30.7999992370605,25.7649993896484,15.7833333333333
15,48,29.2049999237061,30.4599990844727,30.8899993896484,25.8250007629395,15.8
15,49,29.3460006713867,30.4200992584229,30.8696994781494,25.7884006500244,15.8166666666667
15,50,29.2810001373291,30.4813995361328,31.1900005340576,25.8701000213623,15.8333333333333
15,51,29.2810001373291,30.3799991607666,31.1942005157471,25.8150005340576,15.85
15,52,29.3099994659424,30.3400001525879,31.0849990844727,25.7450008392334,15.8666666666667
15,53,29.2908000946045,30.3099994659424,31.1399993896484,25.8050003051758,15.8833333333333
15,54,29.1800003051758,30.2749996185303,31.0799999237061,25.8899993896484,15.9
15,55,29.2450008392334,30.2999992370605,31.1200008392334,25.9650001525879,15.9166666666667
15,56,29.2450008392334,30.2999992370605,31.1749992370605,25.9850006103516,15.9333333333333
15,57,29.1949996948242,30.3099002838135,31.1350002288818,25.8978996276855,15.95
15,58,29.1749992370605,30.2800998687744,31.0300006866455,25.875,15.9666666666667
15,59,29.1979007720947,30.3150005340576,31,25.875,15.9833333333333
